t,x,y,z,speed_proxy,attractor,attractor_id
56.4,1.4903328830607607,1.3350985942501334,-0.6572575177027594,0.0002284914152604,sprott_c,9
56.5,1.394592282659282,1.3453608701716495,-0.7657715575954928,0.0001956422504037,sprott_c,9
56.6,1.2858100649325517,1.3448685436221364,-0.8457237843059001,0.0001723771340449,sprott_c,9
56.7,1.168747770421321,1.3336317491007204,-0.8965787589715851,0.0001590665534648,sprott_c,9
56.8,1.0482532293990492,1.3121206640394285,-0.9195972418899976,0.0001535162937488,sprott_c,9
56.9,0.9288319027200268,1.281208508525414,-0.9173861459855625,0.0001524322917759,sprott_c,9
57.0,0.8143307721447289,1.2420842697094994,-0.8933652400530726,0.0001527582663713,sprott_c,9
57.1,0.7077603893353945,1.196150275921036,-0.8512629397676514,0.0001524269475865,sprott_c,9
57.2,0.6112472413950962,1.1449190563859868,-0.794715981369151,0.0001504926974112,sprott_c,9
57.3,0.5260869597252449,1.0899206449590957,-0.7270032978778692,0.0001468738934013,sprott_c,9
57.4,0.4528610460083423,1.032627137915237,-0.6509084325558394,0.0001419728992449,sprott_c,9
57.5,0.3915825889022966,0.9743971860807908,-0.5686838670438715,0.0001363510499822,sprott_c,9
57.6,0.3418449016201355,0.9164399446287588,-0.4820838017235637,0.0001305247551283,sprott_c,9
57.7,0.30295675187446,0.8597960427191096,-0.3924346133853309,0.0001248747176493,sprott_c,9
57.8,0.2740562008082593,0.8053322342363061,-0.3007194441327834,0.000119631031895,sprott_c,9
57.9,0.2542009746202439,0.7537462549024051,-0.207661471041853,0.0001148967329546,sprott_c,9
58.0,0.2424368058774194,0.7055787312489166,-0.1137973515366655,0.0001106836680526,sprott_c,9
58.1,0.2378468483506948,0.6612295165146589,-0.0195374136096347,0.0001069465573463,sprott_c,9
58.2,0.2395857354514348,0.620976403396087,0.0747875949163199,0.0001036096658173,sprott_c,9
58.3,0.2469016580100049,0.5849946925123847,0.1688915944368521,0.0001005853006553,sprott_c,9
58.4,0.2591493547892957,0.5533765393302331,0.2625077205386137,9.778545243031614e-05,sprott_c,9
58.5,0.275796357845672,0.5261493534737522,0.3553698081221417,9.512848390899468e-05,sprott_c,9
58.6,0.2964243215022495,0.5032927909670225,0.4471984921775278,9.254266649945172e-05,sprott_c,9
58.7,0.3207268251689356,0.4847540758688047,0.5376899574205571,8.996803992087649e-05,sprott_c,9
58.8,0.3485046760542976,0.4704615269833663,0.6265057548480472,8.735774725425455e-05,sprott_c,9
58.9,0.3796594313541854,0.46033625960255,0.7132624585434757,8.467976051999195e-05,sprott_c,9
59.0,0.414185589851983,0.4543020903173674,0.797520234643538,8.191978433183181e-05,sprott_c,9
59.1,0.452161650223539,0.4522937008018466,0.8787696355309766,7.90861054327293e-05,sprott_c,9
59.2,0.4937399807677005,0.454263117768053,0.9564161329098982,7.621723228852554e-05,sprott_c,9
59.3,0.5391351788554297,0.4601845428571318,1.0297620938586285,7.339331947164772e-05,sprott_c,9
59.4,0.5886103072364312,0.4700575185496512,1.0979861272010385,7.075255359215319e-05,sprott_c,9
59.5,0.6424600716970685,0.4839083438356395,1.1601200404035243,6.851380534522101e-05,sprott_c,9
59.6,0.7009896508215104,0.501789555673783,1.215024122982597,6.700675945728009e-05,sprott_c,9
59.7,0.7644875174663239,0.5237771691678096,1.261362203080573,6.671011656974025e-05,sprott_c,9
59.8,0.8331902405030126,0.5499652232262304,1.2975790187034797,6.829680201594215e-05,sprott_c,9
59.9,0.9072370017408562,0.5804570167006383,1.321884019864821,7.268162118769655e-05,sprott_c,9
60.0,0.986611545935142,0.6153522595162758,1.332247864925015,8.106041306796776e-05,sprott_c,9
